"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-06-23","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","82",",,W","64",",,W","  230",",,W","  220",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-06-24","6.93",",,W",,,"0.09",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","81",",,W","67",",,W","   80",",,W","   50",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-06-25","13.42",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","75","H,,S","83",",,W","67",",,W","  110",",,W","  120",",,W","23.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-06-26","9.62",",,W",,,"1.10",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","73",",,W","64",",,W","  120",",,W","  110",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-06-27","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","82",",,W","65",",,W","  240",",,W","  350",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-06-28","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","86",",,W","67",",,W","  110",",,W","  170",",,W","17.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-06-29","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","99",",,W","74",",,W","  200",",,W","  180",",,W","23.9",",,W","38.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-06-30","9.84",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","86","H,,S","89",",,W","75",",,W","  210",",,W","  220",",,W","23.0",",,W","34.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-01","10.29",",,W",,,"1.16",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","75",",,W","63",",,W","  330",",,W","  310",",,W","35.1",",,W","50.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-02","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","88",",,W","66",",,W","  170",",,W","  210",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-03","10.07",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","87",",,W","70",",,W","  160",",,W","  160",",,W","30.0",",,W","40.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-04","7.61",",,W",,,"0.67",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","83",",,W","71",",,W","  290",",,W","  300",",,W","32.0",",,W","42.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-05","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","83",",,W","68",",,W","  310",",,W","  360",",,W","18.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-06","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","82",",,W","63",",,W","  120",",,W","  150",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-07","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","85",",,W","68",",,W","  170",",,W","  180",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-08","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","90",",,W","71",",,W","  190",",,W","  180",",,W","19.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-09","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","81","H,,S","90",",,W","72",",,W","   10",",,W","   10",",,W","15.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-10","5.14",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","77","H,,S","85",",,W","68",",,W","  140",",,W","  140",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-11","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","92",",,W","69",",,W","  170",",,W","  170",",,W","21.0",",,W","29.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-12","8.95",",,W",,,"2.13",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","95",",,W","73",",,W","  350",",,W","  350",",,W","28.0",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-13","4.03",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","83",",,W","72",",,W","  310",",,W","  300",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-14","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","87",",,W","69",",,W","  130",",,W","   99",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-15","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","89",",,W","71",",,W","  320",",,W","  330",",,W","17.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-16","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","86",",,W","64",",,W","  300",",,W","  320",",,W","18.1",",,W","28.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-17","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","74","H,,S","81",",,W","65",",,W","   80",",,W","   70",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-18","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","82",",,W","64",",,W","  120",",,W","  110",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-19","12.08",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","73",",,W","65",",,W","  130",",,W","  160",",,W","23.0",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-20","12.08",",,W",,,"0.09",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","82",",,W","65",",,W","   20",",,W","   20",",,W","29.1",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-21","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","84",",,W","63",",,W","   60",",,W","   30",",,W","18.1",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-22","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","83",",,W","64",",,W","   30",",,W","   50",",,W","13.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-23","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","85",",,W","65",",,W","  310",",,W","  300",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-24","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","85",",,W","64",",,W","  280",",,W","   10",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-25","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","75","H,,S","83",",,W","66",",,W","  320",",,W","  330",",,W","23.9",",,W","32.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-26","11.86",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","73",",,W","61",",,W","  320",",,W","  330",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-27","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","80",",,W","58",",,W","  300",",,W","  340",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-28","2.46",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","82",",,W","58",",,W","  350",",,W","  340",",,W","17.0",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-29","2.91",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","70","H,,S","82",",,W","59",",,W","  260",",,W","  250",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-30","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","87",",,W","61",",,W","   30",",,W","   10",",,W","14.1",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-07-31","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","87",",,W","64",",,W","  230",",,W","  270",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-01","10.29",",,W",,,"0.23",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","80",",,W","59",",,W","  330",",,W","   20",",,W","21.0",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-02","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","72",",,W","57",",,W","   20",",,W","  120",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-03","12.08",",,W",,,"1.02",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","85",",,W","61",",,W","  330",",,W","  330",",,W","36.0",",,W","49.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-04","8.50",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","78",",,W","71",",,W","  180",",,W","  200",",,W","18.1",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-05","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","85",",,W","72",",,W","  230",",,W","  220",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-06","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","84",",,W","67",",,W","  310",",,W","  350",",,W","13.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-07","4.70",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","74","H,,S","80",",,W","68",",,W","  230",",,W","  220",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-08","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","90",",,W","64",",,W","  240",",,W","  230",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-09","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","90",",,W","71",",,W","  300",",,W","  310",",,W","17.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-10","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","90",",,W","67",",,W","  310",",,W","   30",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-11","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","88",",,W","69",",,W","  170",",,W","  270",",,W","10.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-12","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","89",",,W","69",",,W","  170",",,W","  180",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-13","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","92",",,W","71",",,W","  190",",,W","  220",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-14","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","91",",,W","73",",,W","  360",",,W","   20",",,W","16.1",",,W","33.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-15","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","89",",,W","67",",,W","   30",",,W","   60",",,W","13.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-16","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","89",",,W","69",",,W","  210",",,W","  220",",,W","18.1",",,W","28.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-17","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","86",",,W","68",",,W","   10",",,W","   30",",,W","10.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-18","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","86",",,W","66",",,W","  140",",,W","  130",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-19","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","86",",,W","66",",,W","  120",",,W","  130",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-20","8.05",",,W",,,"0.09",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","79",",,W","66",",,W","   50",",,W","   20",",,W","13.0",",,W","31.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-21","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","77",",,W","62",",,W","  340",",,W","   20",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-22","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","84",",,W","57",",,W","  280",",,W","  270",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-23","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","81",",,W","60",",,W","  210",",,W","  220",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-24","8.28",",,W",,,"1.05",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","72",",,W","65",",,W","  170",",,W","   40",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-25","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","78",",,W","65",",,W","  230",",,W","  240",",,W","8.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-26","9.84",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","74","H,,S","85",",,W","67",",,W","  180",",,W","  190",",,W","21.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-27","7.83",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","84",",,W","66",",,W","  210",",,W","   30",",,W","17.0",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-28","7.38",",,W",,,"0.18",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","66",",,W","56",",,W","  330",",,W","  340",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-29","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","72",",,W","52",",,W","  340",",,W","   30",",,W","10.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-30","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","77",",,W","55",",,W","  180",",,W","  200",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-08-31","12.30",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","85",",,W","68",",,W","  170",",,W","  210",",,W","19.9",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-09-01","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","88",",,W","72",",,W","  300",",,W","   90",",,W","12.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-09-02","7.61",",,W",,,"0.25",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","82",",,W","68",",,W","  230",",,W","  240",",,W","23.0",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-09-03","9.17",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","76",",,W","68",",,W","  130",",,W","  100",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-09-04","5.37",",,W",,,"1.18",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","76",",,W","67",",,W","   80",",,W","  110",",,W","13.0",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-09-05","9.62",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","73",",,W","57",",,W","   10",",,W","  330",",,W","21.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-09-06","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","74",",,W","52",",,W","   30",",,W","   40",",,W","10.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-09-07","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","77",",,W","55",",,W","   70",",,W","   50",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-09-08","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","74",",,W","57",",,W","  120",",,W","  100",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
